#   PearsID  Field  RA  DEC  zspec  zp_minchi2  zspz_minchi2  zg_minchi2  zp  zspz  zg  zp_zerr_low  zp_zerr_up  zspz_zerr_low  zspz_zerr_up  zg_zerr_low  zg_zerr_up  zp_min_chi2  zspz_min_chi2  zg_min_chi2  zp_bestalpha  zspz_bestalpha  zg_bestalpha  zp_model_idx  zspz_model_idx  zg_model_idx  zp_age  zp_tau  zp_av  zspz_age  zspz_tau  zspz_av  zg_age  zg_tau  zg_av  zp_template_ms  zp_ms  zp_uv  zp_vj
14071 GOODS-S 53.1503950 -27.916920 0.1240 0.12 -99.00 -99.00 0.11 -99.00 -99.00 0.11 0.12 -99.00 -99.00 -99.00 -99.00 10.91 -99.00 -99.00 3.760e+09 -9.900e+01 -9.900e+01 2303 -99 -99 9.680e+00 1.580e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6448 2.421e+09 -0.5366 1.8166
23144 GOODS-S 53.1906070 -27.900356 1.4050 1.41 -99.00 -99.00 1.42 -99.00 -99.00 1.39 1.44 -99.00 -99.00 -99.00 -99.00 8.27 -99.00 -99.00 1.320e+12 -9.900e+01 -9.900e+01 25424 -99 -99 9.600e+00 6.310e+01 1.66 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0433 5.699e+10 -0.4825 1.7356
121781 GOODS-S 53.1193440 -27.709333 1.0350 0.96 -99.00 -99.00 0.94 -99.00 -99.00 0.96 0.98 -99.00 -99.00 -99.00 -99.00 7.35 -99.00 -99.00 4.610e+10 -9.900e+01 -9.900e+01 2171 -99 -99 9.410e+00 1.000e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6562 3.023e+10 -0.5232 1.6045
96927 GOODS-S 53.0988750 -27.760032 -99.0000 0.69 -99.00 -99.00 0.75 -99.00 -99.00 0.65 0.74 -99.00 -99.00 -99.00 -99.00 0.52 -99.00 -99.00 4.740e+09 -9.900e+01 -9.900e+01 4747 -99 -99 9.280e+00 1.580e+00 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5124 2.429e+09 -0.5101 1.3947
118100 GOODS-S 53.0703040 -27.717853 0.6440 0.66 -99.00 -99.00 0.64 -99.00 -99.00 0.65 0.68 -99.00 -99.00 -99.00 -99.00 3.57 -99.00 -99.00 1.460e+09 -9.900e+01 -9.900e+01 18374 -99 -99 8.110e+00 2.510e-02 1.29 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8192 1.200e+09 -0.4394 1.1800
100001 GOODS-S 53.0906400 -27.745015 0.2960 0.38 -99.00 -99.00 0.38 -99.00 -99.00 0.38 0.39 -99.00 -99.00 -99.00 -99.00 11.62 -99.00 -99.00 2.250e+10 -9.900e+01 -9.900e+01 2295 -99 -99 9.440e+00 1.580e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5863 1.318e+10 -0.5375 1.5209
90142 GOODS-N 189.2806680 62.278415 -99.0000 1.03 -99.00 -99.00 1.06 -99.00 -99.00 0.95 1.17 -99.00 -99.00 -99.00 -99.00 24.00 -99.00 -99.00 2.540e+11 -9.900e+01 -9.900e+01 829 -99 -99 9.720e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5921 1.502e+11 -0.2893 2.7418
119545 GOODS-S 53.1231450 -27.715535 1.4570 1.42 -99.00 -99.00 1.43 -99.00 -99.00 1.40 1.46 -99.00 -99.00 -99.00 -99.00 5.85 -99.00 -99.00 8.620e+10 -9.900e+01 -9.900e+01 12010 -99 -99 9.400e+00 1.000e+00 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6529 5.625e+10 -0.4850 1.7132
108321 GOODS-N 189.3584360 62.307488 -99.0000 0.91 -99.00 -99.00 0.90 -99.00 -99.00 0.84 0.94 -99.00 -99.00 -99.00 -99.00 0.27 -99.00 -99.00 8.600e+09 -9.900e+01 -9.900e+01 2412 -99 -99 9.320e+00 2.510e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4144 3.564e+09 -0.5331 1.3465
95761 GOODS-N 189.2769760 62.291422 0.2990 0.42 -99.00 -99.00 0.42 -99.00 -99.00 0.41 0.43 -99.00 -99.00 -99.00 -99.00 111.41 -99.00 -99.00 4.410e+11 -9.900e+01 -9.900e+01 34791 -99 -99 9.940e+00 1.000e+01 2.39 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.3889 1.716e+11 -0.4877 2.0940
30887 GOODS-S 53.1792410 -27.884619 0.9150 0.92 -99.00 -99.00 0.92 -99.00 -99.00 0.88 0.96 -99.00 -99.00 -99.00 -99.00 0.77 -99.00 -99.00 1.180e+10 -9.900e+01 -9.900e+01 2529 -99 -99 9.210e+00 3.980e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.2482 2.934e+09 -0.5263 1.2401
135087 GOODS-S 53.0807720 -27.681003 0.6820 0.57 -99.00 -99.00 0.54 -99.00 -99.00 0.53 0.59 -99.00 -99.00 -99.00 -99.00 187.11 -99.00 -99.00 2.240e+11 -9.900e+01 -9.900e+01 37002 -99 -99 9.900e+00 3.980e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5742 1.288e+11 -0.4788 2.2338
14925 GOODS-S 53.2103370 -27.905839 0.1260 0.08 -99.00 -99.00 0.08 -99.00 -99.00 0.08 0.08 -99.00 -99.00 -99.00 -99.00 322.22 -99.00 -99.00 4.270e+09 -9.900e+01 -9.900e+01 7219 -99 -99 9.570e+00 1.580e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6277 2.678e+09 -0.5195 1.7585
76405 GOODS-N 189.1780460 62.250802 0.6970 0.66 -99.00 -99.00 0.65 -99.00 -99.00 0.51 0.75 -99.00 -99.00 -99.00 -99.00 14.69 -99.00 -99.00 2.050e+10 -9.900e+01 -9.900e+01 4896 -99 -99 9.860e+00 2.510e+00 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6250 1.283e+10 -0.5314 1.9166
90180 GOODS-N 189.2598280 62.275275 -99.0000 0.49 -99.00 -99.00 0.53 -99.00 -99.00 0.42 0.53 -99.00 -99.00 -99.00 -99.00 7.16 -99.00 -99.00 1.330e+10 -9.900e+01 -9.900e+01 34666 -99 -99 9.920e+00 6.310e+00 2.39 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4862 6.488e+09 -0.4863 2.1312
47814 GOODS-N 189.2395000 62.202938 0.6700 0.71 -99.00 -99.00 0.71 -99.00 -99.00 0.71 0.71 -99.00 -99.00 -99.00 -99.00 26.44 -99.00 -99.00 2.320e+11 -9.900e+01 -9.900e+01 33902 -99 -99 9.360e+00 3.980e-01 2.39 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7001 1.626e+11 -0.4290 2.1719
19226 GOODS-S 53.1412560 -27.907070 0.6630 0.58 -99.00 -99.00 0.60 -99.00 -99.00 0.50 0.62 -99.00 -99.00 -99.00 -99.00 1.39 -99.00 -99.00 3.010e+10 -9.900e+01 -9.900e+01 7480 -99 -99 9.880e+00 3.980e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5652 1.703e+10 -0.5399 1.8399
118459 GOODS-S 53.0952520 -27.717270 0.6710 0.69 -99.00 -99.00 0.71 -99.00 -99.00 0.67 0.71 -99.00 -99.00 -99.00 -99.00 1.55 -99.00 -99.00 1.050e+10 -9.900e+01 -9.900e+01 2667 -99 -99 9.540e+00 6.310e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.3018 3.156e+09 -0.5532 1.4470
108892 GOODS-S 53.0779320 -27.736875 -99.0000 1.01 -99.00 -99.00 0.97 -99.00 -99.00 0.91 1.02 -99.00 -99.00 -99.00 -99.00 20.58 -99.00 -99.00 2.380e+11 -9.900e+01 -9.900e+01 34283 -99 -99 9.680e+00 1.580e+00 2.39 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6448 1.537e+11 -0.4642 2.2101
38029 GOODS-S 53.1673050 -27.869798 -99.0000 0.36 -99.00 -99.00 0.37 -99.00 -99.00 0.34 0.37 -99.00 -99.00 -99.00 -99.00 2.92 -99.00 -99.00 1.650e+09 -9.900e+01 -9.900e+01 2167 -99 -99 9.340e+00 1.000e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6398 1.056e+09 -0.5194 1.5090
53478 GOODS-N 189.1573460 62.209771 -99.0000 0.62 -99.00 -99.00 0.62 -99.00 -99.00 0.55 0.66 -99.00 -99.00 -99.00 -99.00 0.53 -99.00 -99.00 6.520e+08 -9.900e+01 -9.900e+01 10747 -99 -99 8.060e+00 1.000e-02 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8220 5.356e+08 -0.4160 1.0431
63993 GOODS-S 53.1478980 -27.823916 -99.0000 5.24 -99.00 -99.00 5.24 -99.00 -99.00 5.24 5.25 -99.00 -99.00 -99.00 -99.00 69.49 -99.00 -99.00 2.800e+12 -9.900e+01 -9.900e+01 6579 -99 -99 8.760e+00 1.580e-01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7515 2.104e+12 -0.3079 1.1978
124388 GOODS-S 53.0844420 -27.692315 0.1280 0.23 -99.00 -99.00 0.22 -99.00 -99.00 0.21 0.23 -99.00 -99.00 -99.00 -99.00 139.64 -99.00 -99.00 1.880e+11 -9.900e+01 -9.900e+01 22622 -99 -99 1.000e+01 1.580e+01 1.47 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.3247 6.101e+10 -0.5044 1.9620
23435 GOODS-S 53.1935820 -27.898765 -99.0000 0.45 -99.00 -99.00 0.37 -99.00 -99.00 0.32 0.49 -99.00 -99.00 -99.00 -99.00 3.14 -99.00 -99.00 1.550e+09 -9.900e+01 -9.900e+01 4119 -99 -99 8.760e+00 1.580e-01 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7515 1.164e+09 -0.3138 1.1662
74776 GOODS-N 189.1848020 62.248041 1.4870 1.37 -99.00 -99.00 1.40 -99.00 -99.00 1.27 1.45 -99.00 -99.00 -99.00 -99.00 9.46 -99.00 -99.00 1.210e+11 -9.900e+01 -9.900e+01 7221 -99 -99 9.630e+00 1.580e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6383 7.734e+10 -0.5183 1.8237
60703 GOODS-N 189.1892250 62.223869 -99.0000 0.48 -99.00 -99.00 0.47 -99.00 -99.00 0.48 0.49 -99.00 -99.00 -99.00 -99.00 8.07 -99.00 -99.00 1.640e+09 -9.900e+01 -9.900e+01 23046 -99 -99 8.010e+00 1.000e-02 1.66 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8276 1.359e+09 -0.4416 1.2091
99156 GOODS-S 53.1204230 -27.757021 0.9780 0.91 -99.00 -99.00 0.86 -99.00 -99.00 0.90 0.92 -99.00 -99.00 -99.00 -99.00 3.65 -99.00 -99.00 1.110e+10 -9.900e+01 -9.900e+01 2157 -99 -99 9.060e+00 1.000e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5150 5.718e+09 -0.4894 1.2006
65109 GOODS-N 189.1822830 62.232455 0.2010 0.39 -99.00 -99.00 0.38 -99.00 -99.00 0.38 0.39 -99.00 -99.00 -99.00 -99.00 18.65 -99.00 -99.00 2.020e+10 -9.900e+01 -9.900e+01 26878 -99 -99 8.960e+00 1.580e+00 1.84 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.3352 6.779e+09 -0.4215 1.4622
121227 GOODS-S 53.0596280 -27.711910 1.1880 1.19 -99.00 -99.00 1.15 -99.00 -99.00 0.95 1.23 -99.00 -99.00 -99.00 -99.00 9.53 -99.00 -99.00 1.130e+11 -9.900e+01 -9.900e+01 14604 -99 -99 9.700e+00 1.580e+00 0.92 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6469 7.340e+10 -0.4890 1.9989
117178 GOODS-S 53.0398180 -27.720517 1.0170 1.00 -99.00 -99.00 1.00 -99.00 -99.00 0.97 1.02 -99.00 -99.00 -99.00 -99.00 9.58 -99.00 -99.00 2.480e+10 -9.900e+01 -9.900e+01 2045 -99 -99 9.360e+00 6.310e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6908 1.710e+10 -0.4952 1.6680
129096 GOODS-S 53.0946900 -27.694627 1.5190 1.41 -99.00 -99.00 1.40 -99.00 -99.00 1.39 1.42 -99.00 -99.00 -99.00 -99.00 7.35 -99.00 -99.00 7.810e+10 -9.900e+01 -9.900e+01 9548 -99 -99 9.360e+00 1.000e+00 0.55 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6449 5.035e+10 -0.4898 1.6353
104645 GOODS-N 189.3911150 62.301103 -99.0000 0.46 -99.00 -99.00 0.43 -99.00 -99.00 0.42 0.49 -99.00 -99.00 -99.00 -99.00 2.24 -99.00 -99.00 1.250e+09 -9.900e+01 -9.900e+01 11874 -99 -99 9.060e+00 6.310e-01 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6293 7.836e+08 -0.4257 1.3904
96650 GOODS-N 189.1946230 62.287764 -99.0000 0.77 -99.00 -99.00 0.83 -99.00 -99.00 0.73 0.84 -99.00 -99.00 -99.00 -99.00 1.90 -99.00 -99.00 5.030e+09 -9.900e+01 -9.900e+01 2165 -99 -99 9.300e+00 1.000e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6273 3.158e+09 -0.5154 1.4564
116527 GOODS-N 189.3607850 62.319904 -99.0000 0.84 -99.00 -99.00 0.86 -99.00 -99.00 0.71 0.92 -99.00 -99.00 -99.00 -99.00 0.14 -99.00 -99.00 6.930e+09 -9.900e+01 -9.900e+01 4992 -99 -99 9.260e+00 3.980e+00 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.2696 1.867e+09 -0.5165 1.3102
92378 GOODS-N 189.1805810 62.281280 -99.0000 1.18 -99.00 -99.00 1.05 -99.00 -99.00 0.94 1.22 -99.00 -99.00 -99.00 -99.00 120.96 -99.00 -99.00 2.610e+11 -9.900e+01 -9.900e+01 2180 -99 -99 9.680e+00 1.000e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6656 1.736e+11 -0.4765 1.9665
47038 GOODS-S 53.1338940 -27.851542 0.6830 0.62 -99.00 -99.00 0.60 -99.00 -99.00 0.53 0.67 -99.00 -99.00 -99.00 -99.00 38.25 -99.00 -99.00 8.810e+10 -9.900e+01 -9.900e+01 37123 -99 -99 9.880e+00 6.310e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4668 4.114e+10 -0.4840 2.1283
103864 GOODS-S 53.0831710 -27.747170 0.7830 0.74 -99.00 -99.00 0.75 -99.00 -99.00 0.68 0.76 -99.00 -99.00 -99.00 -99.00 5.19 -99.00 -99.00 2.360e+10 -9.900e+01 -9.900e+01 4759 -99 -99 9.570e+00 1.580e+00 0.18 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6277 1.478e+10 -0.5303 1.7253
82816 GOODS-N 189.3380700 62.262313 0.7780 0.71 -99.00 -99.00 0.70 -99.00 -99.00 0.71 0.71 -99.00 -99.00 -99.00 -99.00 19.41 -99.00 -99.00 1.270e+10 -9.900e+01 -9.900e+01 2294 -99 -99 9.410e+00 1.580e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5766 7.311e+09 -0.5359 1.4943
73145 GOODS-N 189.2114600 62.244335 -99.0000 0.54 -99.00 -99.00 0.59 -99.00 -99.00 0.50 0.66 -99.00 -99.00 -99.00 -99.00 0.95 -99.00 -99.00 1.690e+09 -9.900e+01 -9.900e+01 2282 -99 -99 9.160e+00 1.580e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4457 7.531e+08 -0.5114 1.2587
78010 GOODS-N 189.1772960 62.255157 0.5330 0.50 -99.00 -99.00 0.54 -99.00 -99.00 0.49 0.55 -99.00 -99.00 -99.00 -99.00 8.48 -99.00 -99.00 1.280e+10 -9.900e+01 -9.900e+01 2298 -99 -99 9.540e+00 1.580e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6203 7.952e+09 -0.5427 1.6534
22313 GOODS-S 53.1652350 -27.901755 -99.0000 1.30 -99.00 -99.00 1.28 -99.00 -99.00 1.26 1.32 -99.00 -99.00 -99.00 -99.00 10.37 -99.00 -99.00 4.730e+11 -9.900e+01 -9.900e+01 32437 -99 -99 9.650e+00 1.580e+01 2.21 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.1728 8.167e+10 -0.4776 1.8737
72524 GOODS-S 53.1303300 -27.805615 -99.0000 0.99 -99.00 -99.00 1.04 -99.00 -99.00 0.96 1.06 -99.00 -99.00 -99.00 -99.00 5.25 -99.00 -99.00 4.640e+10 -9.900e+01 -9.900e+01 7350 -99 -99 9.760e+00 2.510e+00 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6065 2.813e+10 -0.5311 1.8378
42395 GOODS-S 53.1705040 -27.862103 -99.0000 0.93 -99.00 -99.00 0.90 -99.00 -99.00 0.89 0.95 -99.00 -99.00 -99.00 -99.00 0.81 -99.00 -99.00 2.950e+10 -9.900e+01 -9.900e+01 17406 -99 -99 8.910e+00 6.310e+00 1.10 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0933 2.754e+09 -0.4538 1.3039
103466 GOODS-N 189.2399030 62.300083 -99.0000 0.42 -99.00 -99.00 0.32 -99.00 -99.00 0.34 0.48 -99.00 -99.00 -99.00 -99.00 1.30 -99.00 -99.00 1.080e+09 -9.900e+01 -9.900e+01 1914 -99 -99 9.210e+00 3.980e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7125 7.722e+08 -0.4496 1.5678
115223 GOODS-S 53.1051380 -27.724025 -99.0000 5.58 -99.00 -99.00 5.35 -99.00 -99.00 5.55 5.59 -99.00 -99.00 -99.00 -99.00 3.51 -99.00 -99.00 1.240e+12 -9.900e+01 -9.900e+01 8913 -99 -99 8.610e+00 1.000e-01 0.55 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7707 9.566e+11 -0.3007 1.1682
57554 GOODS-N 189.2057120 62.219798 0.4760 2.32 -99.00 -99.00 2.32 -99.00 -99.00 2.31 2.33 -99.00 -99.00 -99.00 -99.00 32.54 -99.00 -99.00 1.940e+14 -9.900e+01 -9.900e+01 22878 -99 -99 7.020e+00 6.310e+01 1.47 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0002 3.097e+10 -0.7568 1.2260
119419 GOODS-S 53.0640480 -27.716373 -99.0000 0.20 -99.00 -99.00 0.61 -99.00 -99.00 0.18 0.21 -99.00 -99.00 -99.00 -99.00 1.47 -99.00 -99.00 6.270e+08 -9.900e+01 -9.900e+01 12229 -99 -99 8.360e+00 2.510e+00 0.74 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0717 4.496e+07 -0.5531 1.1604
123008 GOODS-S 53.0693800 -27.709085 0.6390 0.82 -99.00 -99.00 0.82 -99.00 -99.00 0.81 0.83 -99.00 -99.00 -99.00 -99.00 41.99 -99.00 -99.00 8.860e+08 -9.900e+01 -9.900e+01 13284 -99 -99 7.020e+00 1.580e-02 0.92 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.4616 4.091e+08 -0.7552 1.0578
30256 GOODS-N 189.1859230 62.169739 0.9410 0.98 -99.00 -99.00 0.97 -99.00 -99.00 0.96 0.99 -99.00 -99.00 -99.00 -99.00 12.58 -99.00 -99.00 1.070e+09 -9.900e+01 -9.900e+01 288 -99 -99 7.860e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.8370 8.981e+08 -0.4400 0.7704
68773 GOODS-N 189.2203460 62.245579 0.3210 0.29 -99.00 -99.00 0.30 -99.00 -99.00 0.29 0.29 -99.00 -99.00 -99.00 -99.00 467.01 -99.00 -99.00 1.070e+11 -9.900e+01 -9.900e+01 696 -99 -99 9.440e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6691 7.174e+10 -0.3391 2.2774
117391 GOODS-S 53.0876730 -27.719480 -99.0000 5.21 -99.00 -99.00 0.52 -99.00 -99.00 5.21 5.21 -99.00 -99.00 -99.00 -99.00 539.06 -99.00 -99.00 8.280e+12 -9.900e+01 -9.900e+01 6580 -99 -99 8.810e+00 1.580e-01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7528 6.234e+12 -0.2903 1.2452
63624 GOODS-N 189.1612540 62.227519 0.3580 0.38 -99.00 -99.00 0.40 -99.00 -99.00 0.36 0.39 -99.00 -99.00 -99.00 -99.00 4.99 -99.00 -99.00 1.920e+09 -9.900e+01 -9.900e+01 2164 -99 -99 9.280e+00 1.000e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6197 1.192e+09 -0.5131 1.4301
64639 GOODS-N 189.2157800 62.231633 0.5570 2.44 -99.00 -99.00 2.44 -99.00 -99.00 2.44 2.44 -99.00 -99.00 -99.00 -99.00 115.39 -99.00 -99.00 2.460e+15 -9.900e+01 -9.900e+01 35178 -99 -99 7.020e+00 6.310e+01 2.39 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0002 3.924e+11 -0.7620 1.6894
58856 GOODS-N 189.1602770 62.220296 0.6350 0.57 -99.00 -99.00 0.61 -99.00 -99.00 0.55 0.62 -99.00 -99.00 -99.00 -99.00 0.75 -99.00 -99.00 8.280e+09 -9.900e+01 -9.900e+01 2291 -99 -99 9.360e+00 1.580e+00 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.5534 4.584e+09 -0.5317 1.4390
90560 GOODS-S 53.1580280 -27.769195 -99.0000 0.06 -99.00 -99.00 nan -99.00 -99.00 0.06 0.06 -99.00 -99.00 -99.00 -99.00 10981.34 -99.00 -99.00 4.350e+08 -9.900e+01 -9.900e+01 195 -99 -99 9.260e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6904 3.002e+08 -0.4641 1.6291
89031 GOODS-S 53.1016140 -27.773408 0.8950 0.94 -99.00 -99.00 0.92 -99.00 -99.00 0.93 0.94 -99.00 -99.00 -99.00 -99.00 3.28 -99.00 -99.00 9.410e+10 -9.900e+01 -9.900e+01 28726 -99 -99 9.110e+00 1.580e-01 2.03 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7279 6.849e+10 -0.3709 1.9609
117344 GOODS-S 53.1510530 -27.717363 -99.0000 5.54 -99.00 -99.00 nan -99.00 -99.00 5.54 5.54 -99.00 -99.00 -99.00 -99.00 61064.76 -99.00 -99.00 6.410e+13 -9.900e+01 -9.900e+01 6454 -99 -99 8.660e+00 1.000e-01 0.37 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.7702 4.937e+13 -0.2746 1.1551
53042 GOODS-N 189.1364950 62.212208 -99.0000 0.45 -99.00 -99.00 0.55 -99.00 -99.00 0.40 0.68 -99.00 -99.00 -99.00 -99.00 98.01 -99.00 -99.00 8.900e+10 -9.900e+01 -9.900e+01 715 -99 -99 9.880e+00 -9.900e+01 -91.16 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6234 5.546e+10 -0.1901 2.5487
34967 GOODS-N 189.1353070 62.184825 -99.0000 0.46 -99.00 -99.00 0.46 -99.00 -99.00 0.46 0.48 -99.00 -99.00 -99.00 -99.00 81.12 -99.00 -99.00 5.130e+11 -9.900e+01 -9.900e+01 36757 -99 -99 9.920e+00 1.580e+00 2.58 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6444 3.305e+11 -0.3862 2.4926
107170 GOODS-N 189.3094300 62.306671 -99.0000 0.47 -99.00 -99.00 0.63 -99.00 -99.00 0.39 0.59 -99.00 -99.00 -99.00 -99.00 0.73 -99.00 -99.00 1.010e+09 -9.900e+01 -9.900e+01 2035 -99 -99 9.110e+00 6.310e-01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6481 6.556e+08 -0.4723 1.3259
70857 GOODS-N 189.1161520 62.246957 0.6800 5.46 -99.00 -99.00 0.52 -99.00 -99.00 0.49 5.46 -99.00 -99.00 -99.00 -99.00 80.37 -99.00 -99.00 1.290e+16 -9.900e+01 -9.900e+01 27798 -99 -99 7.020e+00 6.310e+01 1.84 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.0002 2.046e+12 -0.7589 1.4137
96844 GOODS-S 53.1523300 -27.761868 0.7100 0.51 -99.00 -99.00 0.50 -99.00 -99.00 0.49 0.54 -99.00 -99.00 -99.00 -99.00 1.13 -99.00 -99.00 4.880e+09 -9.900e+01 -9.900e+01 9426 -99 -99 9.380e+00 6.310e-01 0.55 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6907 3.368e+09 -0.4719 1.7887
127293 GOODS-S 53.0474080 -27.698413 -99.0000 0.44 -99.00 -99.00 0.37 -99.00 -99.00 0.38 0.47 -99.00 -99.00 -99.00 -99.00 2.10 -99.00 -99.00 6.520e+09 -9.900e+01 -9.900e+01 24307 -99 -99 9.340e+00 1.000e+00 1.66 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.6398 4.173e+09 -0.4575 1.7979
32894 GOODS-S 53.1783990 -27.877955 0.1480 0.13 -99.00 -99.00 0.13 -99.00 -99.00 0.13 0.13 -99.00 -99.00 -99.00 -99.00 40.65 -99.00 -99.00 1.570e+10 -9.900e+01 -9.900e+01 3314 -99 -99 1.010e+01 6.310e+01 0.00 -9.900e+01 -9.900e+01 -99.00 -9.900e+01 -9.900e+01 -99.00 0.1098 1.726e+09 -0.5771 1.6490
