#   PearsID  Field  RA  DEC  zspec  zp_minchi2  zspz_minchi2  zg_minchi2  zp  zspz  zg  zp_zerr_low  zp_zerr_up  zspz_zerr_low  zspz_zerr_up  zg_zerr_low  zg_zerr_up  zp_min_chi2  zspz_min_chi2  zg_min_chi2  zp_bestalpha  zspz_bestalpha  zg_bestalpha  zp_model_idx  zspz_model_idx  zg_model_idx  zp_age  zp_tau  zp_av  zspz_age  zspz_tau  zspz_av  zg_age  zg_tau  zg_av  zp_template_ms  zp_ms  zp_sfr  zp_uv  zp_vj  zspz_template_ms  zspz_ms  zspz_sfr  zspz_uv  zspz_vj  zg_template_ms  zg_ms  zg_sfr  zg_uv  zg_vj  figs_id  figs_field  figs_ra  figs_dec  ur_col
85903  GOODS-N  189.1583367  62.270899  -99.  0.51  -99.  -99.  0.51  -99.  -99.  0.51  0.51  -99.  -99.  -99.  -99.  10.17  -99.  -99.  3.86e+10  -99.  -99.  9308  -99  -99  9.51  0.398  0.55  -99.  -99.  -99.  -99.  -99.  -99.  0.5065  1.954e+10  0.  1.2209  2.0672  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2698  GN1  189.1583370  62.270896  2.296
109296  GOODS-N  189.3399134  62.308511  -99.  2.07  -99.  -99.  1.79  -99.  -99.  1.53  2.13  -99.  -99.  -99.  -99.  3.45  -99.  -99.  1.23e+10  -99.  -99.  2274  -99  -99  8.76  1.58  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.2016  2.475e+09  0.  -0.2981  1.0274  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  814  GN2  189.3399250  62.308515  0.422
88566  GOODS-N  189.1720747  62.271681  -99.  0.85  -99.  -99.  0.85  -99.  -99.  0.84  0.86  -99.  -99.  -99.  -99.  3.01  -99.  -99.  1.89e+10  -99.  -99.  6464  -99  -99  9.16  0.1  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.5613  1.06e+10  0.  0.938  1.7798  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2679  GN1  189.1720830  62.271679  1.945
100503  GOODS-N  189.3566888  62.2937  -99.  1.38  -99.  -99.  1.41  -99.  -99.  1.36  1.41  -99.  -99.  -99.  -99.  3.02  -99.  -99.  2.4e+11  -99.  -99.  12990  -99  -99  9.32  39.8  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.0302  7.247e+09  0.  0.1435  1.4145  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1160  GN2  189.3567110  62.293705  0.997
98749  GOODS-N  189.415114  62.297353  0.213  0.21  -99.  -99.  nan  -99.  -99.  0.21  0.21  -99.  -99.  -99.  -99.  2950.  -99.  -99.  4.46e+10  -99.  -99.  13983  -99  -99  9.54  0.158  0.92  -99.  -99.  -99.  -99.  -99.  -99.  0.4944  2.205e+10  0.  1.3734  2.197  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1042  GN2  189.4151280  62.297358  2.483
120412  GOODS-N  189.3894324  62.331117  0.447  0.47  -99.  -99.  0.47  -99.  -99.  0.47  0.47  -99.  -99.  -99.  -99.  27.59  -99.  -99.  5.24e+09  -99.  -99.  4627  -99  -99  9.34  1.  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.4998  2.619e+09  0.  0.3471  1.5286  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  381  GN2  189.3894320  62.331140  1.240
87658  GOODS-S  53.1477732  -27.776948  1.093  1.01  -99.  -99.  1.01  -99.  -99.  1.  1.03  -99.  -99.  -99.  -99.  3.45  -99.  -99.  1.12e+10  -99.  -99.  9669  -99  -99  9.32  1.58  0.55  -99.  -99.  -99.  -99.  -99.  -99.  0.4221  4.714e+09  0.  0.2781  1.4937  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1433  GS1  53.1477710  -27.776948  1.162
109094  GOODS-N  189.4036445  62.308579  -99.  3.27  -99.  -99.  3.5  -99.  -99.  3.05  3.58  -99.  -99.  -99.  -99.  2.18  -99.  -99.  1.16e+11  -99.  -99.  19626  -99  -99  9.21  2.51  1.29  -99.  -99.  -99.  -99.  -99.  -99.  0.2844  3.313e+10  0.  0.2823  1.5058  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  809  GN2  189.4036620  62.308566  1.169
88002  GOODS-N  189.191403  62.270218  -99.  2.07  -99.  -99.  1.74  -99.  -99.  1.96  2.15  -99.  -99.  -99.  -99.  2.92  -99.  -99.  3.24e+09  -99.  -99.  295  -99  -99  8.21  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.675  2.185e+09  0.  -0.0405  0.7963  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2744  GN1  189.1914000  62.270214  0.689
86585  GOODS-S  53.1953724  -27.77928  -99.  2.82  -99.  -99.  2.68  -99.  -99.  0.08  2.94  -99.  -99.  -99.  -99.  2.13  -99.  -99.  3.23e+11  -99.  -99.  5705  -99  -99  8.11  63.1  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.0015  4.979e+08  0.  -0.567  1.0155  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1606  GS1  53.1953720  -27.779279  0.134
74060  GOODS-S  53.1634179  -27.799548  0.65  0.69  -99.  -99.  0.69  -99.  -99.  0.69  0.69  -99.  -99.  -99.  -99.  122.14  -99.  -99.  1.82e+11  -99.  -99.  6977  -99  -99  9.68  0.631  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.4813  8.737e+10  0.  1.2815  2.0993  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2956  GS1  53.1634130  -27.799547  2.364
96573  GOODS-N  189.3712125  62.286426  -99.  0.48  -99.  -99.  0.77  -99.  -99.  0.37  0.7  -99.  -99.  -99.  -99.  0.24  -99.  -99.  4.07e+09  -99.  -99.  3284  -99  -99  9.6  63.1  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.0334  1.358e+08  0.  0.0498  1.402  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  5034  GN2  189.3712370  62.286430  0.873
97645  GOODS-N  189.388968  62.288892  -99.  0.89  -99.  -99.  0.86  -99.  -99.  0.8  0.92  -99.  -99.  -99.  -99.  1.57  -99.  -99.  2.97e+09  -99.  -99.  2036  -99  -99  9.16  0.631  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5322  1.581e+09  0.  0.2299  1.3775  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1269  GN2  189.3890120  62.288890  1.071
111625  GOODS-N  189.3359083  62.312975  -99.  3.38  -99.  -99.  3.61  -99.  -99.  3.29  3.54  -99.  -99.  -99.  -99.  1.52  -99.  -99.  3.02e+10  -99.  -99.  16166  -99  -99  8.41  0.063  1.1  -99.  -99.  -99.  -99.  -99.  -99.  0.6677  2.013e+10  0.  0.0766  1.193  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  723  GN2  189.3358710  62.312979  0.875
90325  GOODS-S  53.1783814  -27.768232  0.664  0.77  -99.  -99.  0.72  -99.  -99.  0.66  0.77  -99.  -99.  -99.  -99.  336.08  -99.  -99.  2.52e+11  -99.  -99.  17194  -99  -99  9.83  2.51  1.1  -99.  -99.  -99.  -99.  -99.  -99.  0.4464  1.123e+11  0.  0.853  2.0129  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  4198  GS1  53.1783750  -27.768240  1.894
88542  GOODS-S  53.178185  -27.775896  -99.  0.01  -99.  -99.  0.35  -99.  -99.  0.01  0.61  -99.  -99.  -99.  -99.  2.02  -99.  -99.  17400000.  -99.  -99.  25338  -99  -99  7.02  63.1  1.66  -99.  -99.  -99.  -99.  -99.  -99.  0.0001  2692.  0.  -0.3313  1.3172  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1387  GS1  53.1781850  -27.775896  0.458
113595  GOODS-N  189.3469765  62.314906  -99.  0.6  -99.  -99.  1.63  -99.  -99.  0.46  0.76  -99.  -99.  -99.  -99.  0.97  -99.  -99.  61400000.  -99.  -99.  660  -99  -99  8.01  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.6935  42600000.  0.  -0.1752  1.1785  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  3614  GN2  189.3469900  62.314910  0.555
101185  GOODS-N  189.3872029  62.295244  -99.  0.97  -99.  -99.  0.96  -99.  -99.  0.96  0.99  -99.  -99.  -99.  -99.  8.14  -99.  -99.  2.52e+09  -99.  -99.  32884  -99  -99  7.91  0.01  2.39  -99.  -99.  -99.  -99.  -99.  -99.  0.7411  1.868e+09  0.  -0.0109  1.3612  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1114  GN2  189.3872060  62.295249  0.822
89094  GOODS-N  189.1452767  62.274522  0.849  0.88  -99.  -99.  0.87  -99.  -99.  0.88  0.88  -99.  -99.  -99.  -99.  426.32  -99.  -99.  2.2e+11  -99.  -99.  828  -99  -99  9.7  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.3808  8.38e+10  0.  1.7535  2.832  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2502  GN1  189.1452590  62.274535  2.909
94792  GOODS-S  53.164446  -27.765859  -99.  0.97  -99.  -99.  0.91  -99.  -99.  0.92  1.  -99.  -99.  -99.  -99.  1.2  -99.  -99.  3.95e+09  -99.  -99.  2039  -99  -99  9.23  0.631  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5378  2.124e+09  0.  0.3407  1.463  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  934  GS1  53.1644510  -27.765853  1.213
102063  GOODS-N  189.3873099  62.296245  -99.  0.1  -99.  -99.  2.18  -99.  -99.  0.01  0.66  -99.  -99.  -99.  -99.  0.1  -99.  -99.  17900000.  -99.  -99.  487  -99  -99  10.1  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.372  6642000.  0.  0.6784  1.4071  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  4479  GN2  189.3873340  62.296238  1.685
109650  GOODS-N  189.3581356  62.309085  2.217  2.15  -99.  -99.  1.97  -99.  -99.  2.07  2.21  -99.  -99.  -99.  -99.  3.87  -99.  -99.  1.79e+09  -99.  -99.  3361  -99  -99  7.76  0.01  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.7627  1.364e+09  0.  -0.3754  1.119  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  803  GN2  189.3581520  62.309098  0.365
102705  GOODS-N  189.3850164  62.297531  -99.  2.09  -99.  -99.  1.79  -99.  -99.  1.59  2.17  -99.  -99.  -99.  -99.  3.64  -99.  -99.  1.33e+11  -99.  -99.  7815  -99  -99  9.06  15.8  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.0436  5.816e+09  0.  -0.0677  1.2064  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1049  GN2  189.3850520  62.297540  0.717
119480  GOODS-N  189.4046842  62.325502  -99.  1.57  -99.  -99.  1.3  -99.  -99.  1.41  1.73  -99.  -99.  -99.  -99.  0.63  -99.  -99.  9.47e+08  -99.  -99.  3366  -99  -99  8.01  0.01  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.7244  6.864e+08  0.  -0.2018  0.9852  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  486  GN2  189.4046910  62.325500  0.537
113191  GOODS-N  189.3691782  62.315288  -99.  1.28  -99.  -99.  1.28  -99.  -99.  1.26  1.29  -99.  -99.  -99.  -99.  14.76  -99.  -99.  8.41e+10  -99.  -99.  36953  -99  -99  8.41  3.98  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.0444  3.736e+09  0.  0.0255  1.5211  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  676  GN2  189.3691820  62.315290  0.881
90279  GOODS-S  53.1641861  -27.772887  -99.  0.42  -99.  -99.  2.37  -99.  -99.  0.36  0.48  -99.  -99.  -99.  -99.  1.34  -99.  -99.  1.17e+08  -99.  -99.  795  -99  -99  8.61  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.5427  63710000.  0.  0.4778  2.0837  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1173  GS1  53.1641920  -27.772896  1.361
99917  GOODS-N  189.1797998  62.292621  -99.  3.11  -99.  -99.  3.07  -99.  -99.  3.02  3.27  -99.  -99.  -99.  -99.  0.35  -99.  -99.  5.29e+09  -99.  -99.  15663  -99  -99  7.86  0.01  1.1  -99.  -99.  -99.  -99.  -99.  -99.  0.7487  3.958e+09  0.  -0.1892  1.1917  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1705  GN1  189.1798000  62.292621  0.590
109867  GOODS-N  189.3500404  62.30907  -99.  3.84  -99.  -99.  4.02  -99.  -99.  3.5  4.46  -99.  -99.  -99.  -99.  1.72  -99.  -99.  2.67e+10  -99.  -99.  35426  -99  -99  7.06  0.0158  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.4716  1.26e+10  0.  -0.0819  1.8473  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  3885  GN2  189.3500670  62.309077  0.833
85843  GOODS-S  53.1851142  -27.778275  0.215  0.14  -99.  -99.  0.14  -99.  -99.  0.12  0.16  -99.  -99.  -99.  -99.  7.88  -99.  -99.  5.56e+08  -99.  -99.  2812  -99  -99  9.95  10.  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.2844  1.58e+08  0.  0.3041  1.6543  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1516  GS1  53.1850830  -27.778285  1.199
113624  GOODS-N  189.3322622  62.315754  -99.  0.54  -99.  -99.  1.11  -99.  -99.  0.15  0.59  -99.  -99.  -99.  -99.  1.18  -99.  -99.  3.82e+08  -99.  -99.  69  -99  -99  9.21  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.4939  1.888e+08  0.  0.2968  1.1449  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  663  GN2  189.3322610  62.315757  1.185
89923  GOODS-S  53.1739976  -27.772053  0.333  0.44  -99.  -99.  0.43  -99.  -99.  0.43  0.44  -99.  -99.  -99.  -99.  1479.18  -99.  -99.  6.57e+10  -99.  -99.  37002  -99  -99  9.9  3.98  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.4107  2.699e+10  0.  0.976  2.2087  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1103  GS1  53.1740000  -27.772056  2.071
93976  GOODS-N  189.1558842  62.281643  -99.  0.85  -99.  -99.  0.83  -99.  -99.  0.83  0.9  -99.  -99.  -99.  -99.  0.93  -99.  -99.  1.51e+10  -99.  -99.  12017  -99  -99  9.6  1.  0.74  -99.  -99.  -99.  -99.  -99.  -99.  0.4968  7.514e+09  0.  0.9351  1.9829  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2181  GN1  189.1558760  62.281644  1.974
96826  GOODS-N  189.1981427  62.287065  -99.  2.31  -99.  -99.  1.9  -99.  -99.  2.19  2.4  -99.  -99.  -99.  -99.  0.81  -99.  -99.  1.15e+10  -99.  -99.  24032  -99  -99  8.11  0.398  1.66  -99.  -99.  -99.  -99.  -99.  -99.  0.2083  2.389e+09  0.  -0.2016  1.385  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1932  GN1  189.1981400  62.287072  0.605
85300  GOODS-S  53.1449421  -27.780816  -99.  0.45  -99.  -99.  0.43  -99.  -99.  0.4  0.56  -99.  -99.  -99.  -99.  0.7  -99.  -99.  4.32e+09  -99.  -99.  3291  -99  -99  9.76  63.1  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.0451  1.949e+08  0.  0.1134  1.4764  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1719  GS1  53.1449640  -27.780816  0.957
107490  GOODS-N  189.3801317  62.305421  -99.  2.36  -99.  -99.  1.71  -99.  -99.  2.15  2.56  -99.  -99.  -99.  -99.  1.08  -99.  -99.  9.53e+09  -99.  -99.  4864  -99  -99  9.11  2.51  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.2465  2.349e+09  0.  -0.037  1.226  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  884  GN2  189.3801570  62.305401  0.752
88624  GOODS-S  53.1783917  -27.775482  -99.  0.01  -99.  -99.  0.27  -99.  -99.  0.01  0.09  -99.  -99.  -99.  -99.  0.79  -99.  -99.  21600.  -99.  -99.  33210  -99  -99  7.02  0.0398  2.39  -99.  -99.  -99.  -99.  -99.  -99.  0.2145  4642.  0.  -0.0523  1.7308  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1356  GS1  53.1783810  -27.775481  0.847
96167  GOODS-N  189.3736096  62.286844  0.641  0.6  -99.  -99.  0.61  -99.  -99.  0.54  0.69  -99.  -99.  -99.  -99.  5.76  -99.  -99.  2.43e+09  -99.  -99.  2291  -99  -99  9.36  1.58  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.4341  1.056e+09  0.  0.1655  1.4224  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1322  GN2  189.3735680  62.286817  1.008
86184  GOODS-S  53.1470798  -27.778432  1.085  1.01  -99.  -99.  1.02  -99.  -99.  0.99  1.03  -99.  -99.  -99.  -99.  4.88  -99.  -99.  5.57e+10  -99.  -99.  3160  -99  -99  9.57  39.8  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.0492  2.742e+09  0.  0.0428  1.3918  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1533  GS1  53.1470780  -27.778428  0.864
120946  GOODS-N  189.3918474  62.330002  -99.  0.44  -99.  -99.  1.52  -99.  -99.  0.01  3.  -99.  -99.  -99.  -99.  0.51  -99.  -99.  1.24e+11  -99.  -99.  30258  -99  -99  7.02  63.1  2.03  -99.  -99.  -99.  -99.  -99.  -99.  0.0001  19190000.  0.  -0.1937  1.5038  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2913  GN2  189.3918480  62.329994  0.647
108774  GOODS-N  189.3943444  62.30767  -99.  0.69  -99.  -99.  1.25  -99.  -99.  0.52  0.9  -99.  -99.  -99.  -99.  1.32  -99.  -99.  1.23e+09  -99.  -99.  2554  -99  -99  9.78  3.98  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.3891  4.773e+08  0.  0.3409  1.6539  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  3950  GN2  189.3943610  62.307659  1.241
108760  GOODS-N  189.40485  62.307403  -99.  0.92  -99.  -99.  0.81  -99.  -99.  0.71  1.  -99.  -99.  -99.  -99.  0.43  -99.  -99.  1.08e+09  -99.  -99.  7076  -99  -99  9.01  1.  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.4001  4.308e+08  0.  0.0294  1.226  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  842  GN2  189.4048610  62.307409  0.828
103966  GOODS-N  189.4028237  62.30064  0.187  0.43  -99.  -99.  0.33  -99.  -99.  0.4  0.45  -99.  -99.  -99.  -99.  0.91  -99.  -99.  3.97e+08  -99.  -99.  20586  -99  -99  8.01  0.01  1.47  -99.  -99.  -99.  -99.  -99.  -99.  0.7244  2.877e+08  0.  -0.0521  1.1861  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  990  GN2  189.4028160  62.300641  0.742
85260  GOODS-S  53.1970158  -27.7806  0.737  0.65  -99.  -99.  0.69  -99.  -99.  0.61  0.67  -99.  -99.  -99.  -99.  4.99  -99.  -99.  1.36e+10  -99.  -99.  7948  -99  -99  9.34  25.1  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.049  6.677e+08  0.  0.0617  1.3521  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1711  GS1  53.1969990  -27.780597  0.891
80495  GOODS-S  53.1492999  -27.788526  1.906  1.69  -99.  -99.  1.69  -99.  -99.  1.61  1.71  -99.  -99.  -99.  -99.  14.57  -99.  -99.  1.5e+10  -99.  -99.  35468  -99  -99  7.96  0.0158  2.58  -99.  -99.  -99.  -99.  -99.  -99.  0.7371  1.108e+10  0.  0.0153  1.403  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2291  GS1  53.1492950  -27.788526  0.858
79756  GOODS-S  53.1514585  -27.791098  -99.  1.19  -99.  -99.  1.11  -99.  -99.  1.03  1.33  -99.  -99.  -99.  -99.  0.22  -99.  -99.  1.4e+09  -99.  -99.  1906  -99  -99  8.81  0.398  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5186  7.234e+08  0.  -0.0964  1.0882  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2463  GS1  53.1514490  -27.791108  0.651
90321  GOODS-S  53.1899293  -27.772199  -99.  1.14  -99.  -99.  1.04  -99.  -99.  1.03  1.26  -99.  -99.  -99.  -99.  0.8  -99.  -99.  9.61e+08  -99.  -99.  1907  -99  -99  8.86  0.398  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.5348  5.142e+08  0.  -0.0361  1.119  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1137  GS1  53.1899510  -27.772203  0.723
101340  GOODS-N  189.3556908  62.295444  -99.  2.94  -99.  -99.  2.89  -99.  -99.  2.73  3.04  -99.  -99.  -99.  -99.  0.87  -99.  -99.  6.75e+09  -99.  -99.  1156  -99  -99  8.21  0.0251  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.6969  4.706e+09  0.  -0.1344  1.0135  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1112  GN2  189.3556140  62.295389  0.602
117522  GOODS-N  189.372402  62.321366  -99.  2.33  -99.  -99.  1.21  -99.  -99.  2.09  2.46  -99.  -99.  -99.  -99.  0.92  -99.  -99.  1.24e+09  -99.  -99.  164  -99  -99  7.81  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.7447  9.218e+08  0.  -0.3063  0.7656  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  3264  GN2  189.3723840  62.321359  0.369
98200  GOODS-N  189.3783664  62.289292  -99.  2.46  -99.  -99.  1.77  -99.  -99.  2.3  2.63  -99.  -99.  -99.  -99.  0.14  -99.  -99.  1.62e+09  -99.  -99.  294  -99  -99  8.16  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.6787  1.099e+09  0.  -0.0671  0.8056  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  4867  GN2  189.3783650  62.289296  0.659
107056  GOODS-N  189.4158091  62.30526  -99.  0.74  -99.  -99.  0.82  -99.  -99.  0.71  0.84  -99.  -99.  -99.  -99.  1.35  -99.  -99.  2.8e+10  -99.  -99.  3166  -99  -99  9.72  39.8  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.0648  1.813e+09  0.  0.1035  1.4633  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  886  GN2  189.4158200  62.305251  0.943
104577  GOODS-N  189.3421841  62.300389  -99.  2.26  -99.  -99.  1.85  -99.  -99.  1.34  2.57  -99.  -99.  -99.  -99.  0.63  -99.  -99.  1.61e+11  -99.  -99.  8195  -99  -99  9.36  63.1  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.0208  3.353e+09  0.  0.0634  1.3575  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  4300  GN2  189.3421170  62.300383  0.894
96562  GOODS-N  189.1781117  62.286684  -99.  1.06  -99.  -99.  0.95  -99.  -99.  0.96  1.12  -99.  -99.  -99.  -99.  0.96  -99.  -99.  9.88e+08  -99.  -99.  33009  -99  -99  8.01  0.0158  2.39  -99.  -99.  -99.  -99.  -99.  -99.  0.7292  7.203e+08  0.  0.0288  1.3509  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  1950  GN1  189.1781190  62.286684  0.863
113792  GOODS-N  189.3396814  62.315578  -99.  0.99  -99.  -99.  0.82  -99.  -99.  0.72  1.04  -99.  -99.  -99.  -99.  0.81  -99.  -99.  3.22e+08  -99.  -99.  658  -99  -99  7.91  -99.  -91.16  -99.  -99.  -99.  -99.  -99.  -99.  0.7134  2.294e+08  0.  -0.2639  1.0793  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  672  GN2  189.3397280  62.315577  0.450
81239  GOODS-S  53.1655414  -27.788125  -99.  2.77  -99.  -99.  2.7  -99.  -99.  2.63  2.8  -99.  -99.  -99.  -99.  0.63  -99.  -99.  9.65e+11  -99.  -99.  8175  -99  -99  8.61  63.1  0.37  -99.  -99.  -99.  -99.  -99.  -99.  0.0044  4.243e+09  0.  -0.2974  1.0886  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2270  GS1  53.1655330  -27.788132  0.437
96023  GOODS-S  53.1683751  -27.760592  0.961  0.84  -99.  -99.  0.83  -99.  -99.  0.81  0.92  -99.  -99.  -99.  -99.  5.33  -99.  -99.  8.52e+09  -99.  -99.  2422  -99  -99  9.57  2.51  0.  -99.  -99.  -99.  -99.  -99.  -99.  0.413  3.521e+09  0.  0.2607  1.5586  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  717  GS1  53.1683670  -27.760591  1.135
115122  GOODS-N  189.350521  62.318094  2.094  2.04  -99.  -99.  2.09  -99.  -99.  2.02  2.11  -99.  -99.  -99.  -99.  3.7  -99.  -99.  1.19e+10  -99.  -99.  20580  -99  -99  7.74  0.01  1.47  -99.  -99.  -99.  -99.  -99.  -99.  0.7648  9.075e+09  0.  -0.2184  1.3483  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  620  GN2  189.3505140  62.318043  0.583
118412  GOODS-N  189.3725092  62.322833  -99.  1.58  -99.  -99.  1.37  -99.  -99.  1.27  2.08  -99.  -99.  -99.  -99.  0.39  -99.  -99.  4.35e+10  -99.  -99.  5722  -99  -99  8.96  63.1  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.0092  3.979e+08  0.  -0.1806  1.1194  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  3207  GN2  189.3725700  62.322844  0.571
94177  GOODS-N  189.1534424  62.282258  1.014  0.96  -99.  -99.  0.97  -99.  -99.  0.95  1.  -99.  -99.  -99.  -99.  2.93  -99.  -99.  4.2e+09  -99.  -99.  4737  -99  -99  8.91  1.58  0.18  -99.  -99.  -99.  -99.  -99.  -99.  0.2574  1.082e+09  0.  -0.1441  1.1227  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  -99.  2143  GN1  189.1534400  62.282257  0.611
