# PearsID field ra dec U_flux f435w_flux f606w_flux f775w_flux f850lp_flux f125w_flux f140w_flux f160w_flux irac1_flux irac2_flux irac3_flux irac4_flux U_flux_err f435w_flux_err f606w_flux_err f775w_flux_err f850lp_flux_err f125w_flux_err f140w_flux_err f160w_flux_err irac1_flux_err irac2_flux_err irac3_flux_err irac4_flux_err
83131 GOODS-S 53.153823 -27.784830 2.959e-19 2.442e-19 1.626e-19 8.300e-20 5.043e-20 3.783e-20 2.959e-20 2.878e-20 3.418e-21 6.999e-22 -9.900e+01 -9.900e+01 1.214e-20 1.606e-20 7.603e-21 7.747e-21 7.289e-21 4.359e-21 6.428e-21 2.784e-21 1.222e-21 6.745e-22 3.987e-21 1.955e-21
52483 GOODS-S 53.153860 -27.844548 7.453e-20 9.894e-20 1.010e-19 8.753e-20 4.924e-20 4.784e-20 5.381e-20 5.943e-20 3.174e-20 2.624e-20 2.432e-20 1.241e-21 1.157e-20 2.103e-20 9.081e-21 8.833e-21 8.661e-21 6.384e-21 1.010e-20 4.255e-21 1.940e-21 1.364e-21 1.925e-20 1.175e-20
57524 GOODS-S 53.153868 -27.836583 4.150e-19 3.195e-19 2.482e-19 2.491e-19 1.993e-19 1.182e-19 1.023e-19 7.952e-20 1.193e-20 4.936e-21 5.800e-21 -9.900e+01 1.360e-20 1.691e-20 7.430e-21 7.330e-21 7.238e-21 5.111e-21 8.376e-21 3.385e-21 1.554e-21 1.219e-21 5.356e-21 3.566e-21
54300 GOODS-S 53.153907 -27.841595 2.813e-19 2.466e-19 1.567e-19 8.916e-20 6.693e-20 7.339e-20 5.629e-20 5.677e-20 6.590e-21 5.188e-21 7.707e-21 -9.900e+01 1.210e-20 1.837e-20 7.941e-21 7.757e-21 7.603e-21 5.484e-21 8.867e-21 3.505e-21 1.596e-21 1.085e-21 1.109e-20 6.579e-21
24588 GOODS-S 53.153918 -27.896791 2.886e-19 1.602e-19 1.494e-19 1.557e-19 1.419e-19 8.453e-20 7.907e-20 5.513e-20 8.381e-21 4.281e-21 -9.900e+01 -9.900e+01 1.260e-20 2.177e-20 9.903e-21 9.460e-21 9.456e-21 1.127e-20 1.070e-20 6.161e-21 1.707e-21 9.996e-22 2.630e-21 1.420e-21
15172 GOODS-S 53.153946 -27.919749 3.580e-19 2.414e-19 1.381e-19 9.490e-20 1.117e-19 8.506e-20 6.416e-20 6.305e-20 1.054e-20 6.316e-21 1.037e-21 3.867e-21 1.444e-20 1.614e-20 8.069e-21 7.628e-21 7.463e-21 7.631e-21 8.210e-21 5.338e-21 1.803e-21 1.084e-21 2.602e-21 1.455e-21
88391 GOODS-S 53.153953 -27.776237 8.135e-19 6.263e-19 3.405e-19 2.285e-19 1.964e-19 2.196e-19 1.831e-19 1.524e-19 3.809e-20 2.066e-20 6.555e-21 -9.900e+01 1.451e-20 3.364e-20 1.514e-20 1.534e-20 1.465e-20 8.706e-21 1.284e-20 7.798e-21 1.799e-21 1.048e-21 4.086e-21 2.242e-21
40286 GOODS-S 53.153956 -27.866584 1.835e-19 1.104e-19 1.364e-19 1.352e-19 1.160e-19 8.396e-20 7.071e-20 5.717e-20 1.151e-20 5.207e-21 -9.900e+01 1.639e-21 1.083e-20 1.598e-20 7.201e-21 6.969e-21 6.883e-21 6.466e-21 8.222e-21 3.851e-21 2.102e-21 1.580e-21 2.851e-21 1.288e-21
76150 GOODS-S 53.153958 -27.799038 3.471e-20 7.522e-20 6.802e-20 1.207e-19 1.189e-19 1.023e-19 7.982e-20 7.956e-20 1.214e-20 4.096e-21 -9.900e+01 -9.900e+01 8.958e-21 1.539e-20 7.025e-21 7.355e-21 6.925e-21 4.001e-21 5.899e-21 2.878e-21 1.039e-21 8.607e-22 3.621e-21 1.822e-21
106781 GOODS-S 53.153966 -27.743637 1.202e-20 3.866e-20 1.204e-19 4.242e-19 6.292e-19 5.601e-19 4.082e-19 3.774e-19 3.082e-20 1.274e-20 2.760e-21 2.637e-22 9.001e-21 1.164e-20 5.456e-21 5.288e-21 5.213e-21 4.495e-21 5.856e-21 2.774e-21 1.584e-21 8.824e-22 2.445e-21 1.120e-20
57308 GOODS-S 53.153969 -27.837212 8.332e-19 5.984e-19 2.973e-19 2.204e-19 1.830e-19 9.806e-20 9.828e-20 8.082e-20 1.262e-20 6.502e-21 7.769e-21 -9.900e+01 1.414e-20 1.809e-20 7.993e-21 7.857e-21 7.777e-21 5.607e-21 9.115e-21 3.358e-21 1.574e-21 1.198e-21 5.628e-21 3.837e-21
69686 GOODS-S 53.153969 -27.814670 2.782e-19 1.945e-19 1.024e-19 9.814e-20 8.007e-20 3.772e-20 2.174e-20 2.718e-20 1.113e-21 1.083e-21 2.035e-21 -9.900e+01 1.060e-20 1.903e-20 7.773e-21 7.533e-21 7.371e-21 5.498e-21 8.261e-21 3.446e-21 1.024e-21 8.269e-22 3.835e-21 1.865e-21
90740 GOODS-S 53.153972 -27.770983 7.161e-19 4.109e-19 3.299e-19 4.200e-19 4.000e-19 2.971e-19 2.466e-19 2.215e-19 4.817e-20 2.141e-20 1.049e-20 2.083e-21 1.244e-20 2.311e-20 1.041e-20 1.075e-20 1.005e-20 5.953e-21 8.777e-21 4.670e-21 3.029e-21 1.427e-21 4.738e-21 2.625e-21
118998 GOODS-S 53.153988 -27.717562 5.776e-19 6.862e-19 4.845e-19 3.447e-19 2.612e-19 2.095e-19 2.089e-19 2.138e-19 4.381e-20 3.372e-20 1.543e-20 4.954e-21 1.211e-20 2.011e-20 9.319e-21 9.079e-21 8.922e-21 6.226e-21 9.664e-21 4.115e-21 3.362e-21 1.611e-21 3.294e-21 1.458e-21
66327 GOODS-S 53.153992 -27.821179 -9.900e+01 1.054e-19 1.738e-19 1.625e-19 1.129e-19 6.818e-20 5.058e-20 4.466e-20 8.576e-21 4.235e-21 3.897e-21 2.043e-21 1.147e-20 1.687e-20 7.564e-21 7.757e-21 7.078e-21 4.682e-21 7.568e-21 3.202e-21 1.080e-21 9.386e-22 3.733e-21 2.078e-21
83749 GOODS-S 53.154006 -27.783805 8.108e-20 8.637e-20 7.189e-20 9.925e-20 9.601e-20 7.662e-20 6.150e-20 5.800e-20 8.223e-21 1.909e-21 1.061e-21 -9.900e+01 1.119e-20 1.517e-20 6.923e-21 7.061e-21 6.623e-21 3.967e-21 5.849e-21 2.807e-21 1.192e-21 6.477e-22 3.912e-21 1.972e-21
83263 GOODS-S 53.154015 -27.784152 1.048e-19 1.016e-19 1.350e-19 1.085e-19 9.271e-20 5.306e-20 4.217e-20 3.572e-20 1.449e-21 6.848e-22 3.176e-21 -9.900e+01 1.378e-20 2.252e-20 1.040e-20 1.039e-20 9.840e-21 5.870e-21 8.655e-21 3.482e-21 1.121e-21 6.119e-22 3.717e-21 1.855e-21
19652 GOODS-S 53.154016 -27.908696 7.920e-19 5.599e-19 4.290e-19 5.059e-19 4.181e-19 2.603e-19 2.010e-19 1.908e-19 3.084e-20 1.305e-20 8.907e-21 -9.900e+01 1.497e-20 2.945e-20 1.486e-20 1.416e-20 1.353e-20 1.501e-20 1.414e-20 9.365e-21 1.659e-21 8.987e-22 3.353e-21 1.522e-21
81608 GOODS-S 53.154026 -27.787708 5.180e-19 3.947e-19 1.807e-19 1.014e-19 7.030e-20 6.617e-20 5.276e-20 3.730e-20 5.160e-21 3.829e-21 5.456e-22 -9.900e+01 9.832e-21 1.450e-20 6.286e-21 6.566e-21 6.059e-21 3.937e-21 5.805e-21 2.608e-21 1.594e-21 9.182e-22 3.858e-21 1.785e-21
37302 GOODS-S 53.154067 -27.871164 2.608e-19 2.457e-19 2.548e-19 3.158e-19 3.047e-19 2.174e-19 1.813e-19 1.643e-19 4.348e-20 1.938e-20 8.233e-21 2.234e-21 1.208e-20 1.854e-20 7.557e-21 7.110e-21 6.850e-21 5.989e-21 7.495e-21 4.047e-21 2.047e-21 1.652e-21 3.247e-21 1.523e-21
118585 GOODS-S 53.154079 -27.717859 9.419e-19 8.332e-19 5.477e-19 4.141e-19 5.256e-19 3.692e-19 3.394e-19 3.024e-19 8.953e-20 4.367e-20 1.816e-20 8.705e-21 1.269e-20 2.210e-20 1.019e-20 1.003e-20 9.781e-21 6.891e-21 1.030e-20 4.515e-21 3.094e-21 1.482e-21 3.073e-21 1.351e-21
64393 GOODS-S 53.154091 -27.824409 4.199e-19 3.114e-19 2.069e-19 2.130e-19 1.582e-19 8.784e-20 5.178e-20 6.218e-20 1.221e-20 6.849e-21 -9.900e+01 -9.900e+01 1.034e-20 1.630e-20 7.008e-21 6.792e-21 6.645e-21 5.263e-21 8.243e-21 2.973e-21 1.613e-21 1.533e-21 5.408e-21 3.160e-21
12665 GOODS-S 53.154094 -27.923365 4.563e-18 5.546e-18 4.335e-18 3.213e-18 2.172e-18 1.321e-18 1.113e-18 9.309e-19 9.832e-20 4.987e-20 3.127e-20 3.059e-20 1.512e-20 1.954e-20 9.892e-21 9.114e-21 9.014e-21 1.138e-20 1.006e-20 8.928e-21 2.838e-21 1.468e-21 3.347e-21 1.945e-21
101382 GOODS-S 53.154104 -27.754043 5.152e-19 3.549e-19 1.921e-19 1.929e-19 1.947e-19 1.356e-19 1.098e-19 8.580e-20 1.912e-20 7.563e-21 -9.900e+01 -9.900e+01 1.035e-20 1.785e-20 8.330e-21 8.156e-21 8.015e-21 5.686e-21 8.852e-21 3.460e-21 1.929e-21 1.034e-21 1.597e-20 8.623e-21
10516 GOODS-S 53.154108 -27.926544 -9.900e+01 1.150e-19 2.297e-19 2.249e-19 1.625e-19 1.073e-19 9.605e-20 9.181e-20 3.869e-20 2.548e-20 1.562e-20 1.470e-20 1.453e-20 1.756e-20 8.627e-21 8.127e-21 7.983e-21 1.200e-20 8.461e-21 9.234e-21 3.113e-21 1.584e-21 3.700e-21 2.077e-21
78045 GOODS-S 53.154120 -27.795088 1.440e-19 1.317e-19 8.722e-20 8.177e-20 7.681e-20 4.470e-20 3.055e-20 3.011e-20 4.064e-21 1.820e-21 -9.900e+01 -9.900e+01 9.375e-21 1.340e-20 5.760e-21 5.582e-21 5.462e-21 3.637e-21 5.363e-21 2.160e-21 1.378e-21 9.952e-22 3.086e-21 1.577e-21
113149 GOODS-S 53.154158 -27.728604 6.548e-19 5.080e-19 2.570e-19 1.548e-19 1.860e-19 1.282e-19 9.597e-20 9.976e-20 1.780e-20 9.260e-21 7.073e-21 -9.900e+01 1.320e-20 2.341e-20 1.046e-20 1.007e-20 9.834e-21 8.208e-21 1.037e-20 5.072e-21 1.636e-21 7.532e-22 2.391e-21 1.095e-21
112031 GOODS-S 53.154211 -27.731159 1.534e-19 7.756e-20 5.763e-20 6.633e-20 4.816e-20 2.940e-20 1.233e-20 1.971e-20 4.024e-21 1.046e-21 -9.900e+01 -9.900e+01 1.149e-20 1.428e-20 6.307e-21 6.136e-21 5.928e-21 4.813e-21 6.575e-21 4.163e-21 2.089e-21 1.065e-21 2.981e-21 1.356e-21
59792 GOODS-S 53.154217 -27.832725 2.399e-19 1.627e-19 8.575e-20 7.538e-20 6.046e-20 4.101e-20 4.374e-20 3.256e-20 6.187e-21 3.346e-21 -9.900e+01 -9.900e+01 1.047e-20 1.486e-20 6.585e-21 6.491e-21 6.503e-21 4.725e-21 7.484e-21 2.579e-21 1.386e-21 1.107e-21 4.554e-21 2.932e-21
97967 GOODS-S 53.154258 -27.761333 2.636e-19 1.972e-19 1.098e-19 1.082e-19 1.153e-19 7.388e-20 5.746e-20 5.108e-20 1.234e-20 3.637e-21 -9.900e+01 -9.900e+01 9.351e-21 1.237e-20 5.822e-21 5.719e-21 5.634e-21 3.749e-21 4.851e-21 1.989e-21 1.420e-21 1.012e-21 6.002e-21 3.679e-21
68982 GOODS-S 53.154285 -27.815934 7.378e-19 5.188e-19 3.923e-19 4.471e-19 3.910e-19 2.841e-19 2.527e-19 2.038e-19 4.189e-20 1.747e-20 1.214e-20 5.905e-22 1.113e-20 1.958e-20 7.884e-21 7.641e-21 7.476e-21 5.317e-21 8.767e-21 3.563e-21 1.130e-21 9.010e-22 4.378e-21 2.214e-21
65746 GOODS-S 53.154377 -27.821485 1.955e-18 1.452e-18 6.745e-19 4.304e-19 4.095e-19 2.222e-19 1.827e-19 1.735e-19 3.943e-20 2.037e-20 1.728e-21 2.595e-23 1.032e-20 1.505e-20 6.631e-21 6.854e-21 6.411e-21 4.129e-21 6.767e-21 2.930e-21 1.223e-21 1.061e-21 4.218e-21 2.356e-21
74233 GOODS-S 53.154443 -27.804044 2.503e-19 2.482e-19 1.381e-19 1.222e-19 1.236e-19 1.670e-19 1.608e-19 1.480e-19 6.814e-20 4.631e-20 2.518e-20 7.303e-21 8.732e-21 1.367e-20 6.171e-21 6.364e-21 6.034e-21 3.527e-21 5.200e-21 2.513e-21 1.035e-21 6.998e-22 3.883e-21 1.773e-21
90913 GOODS-S 53.154460 -27.771442 7.127e-19 1.039e-18 8.122e-19 5.564e-19 4.551e-19 3.815e-19 3.561e-19 4.112e-19 8.175e-20 5.009e-20 3.204e-20 1.160e-20 1.077e-20 1.954e-20 8.827e-21 9.128e-21 8.543e-21 5.044e-21 7.436e-21 4.142e-21 2.917e-21 1.411e-21 4.610e-21 2.510e-21
57484 GOODS-S 53.154483 -27.836508 8.523e-19 6.212e-19 3.655e-19 2.329e-19 1.779e-19 1.664e-19 1.381e-19 1.350e-19 2.376e-20 1.572e-20 1.030e-20 -9.900e+01 1.412e-20 2.408e-20 1.054e-20 1.045e-20 1.024e-20 7.178e-21 1.255e-20 3.941e-21 1.731e-21 1.323e-21 5.959e-21 3.976e-21
110655 GOODS-S 53.154484 -27.733941 3.659e-19 3.892e-19 4.737e-19 6.275e-19 5.721e-19 4.641e-19 4.318e-19 3.780e-19 9.117e-20 3.821e-20 1.961e-20 4.632e-21 1.265e-20 1.914e-20 8.484e-21 8.215e-21 8.069e-21 8.043e-21 8.936e-21 6.042e-21 2.542e-21 1.294e-21 3.089e-21 1.491e-21
23697 GOODS-S 53.154496 -27.899894 1.129e-19 2.904e-19 3.305e-19 2.355e-19 1.829e-19 1.004e-19 8.776e-20 9.319e-20 1.585e-20 1.337e-20 5.025e-21 4.025e-21 1.139e-20 1.505e-20 6.745e-21 6.470e-21 6.485e-21 7.501e-21 6.874e-21 4.654e-21 1.709e-21 9.860e-22 2.560e-21 1.291e-21
85970 GOODS-S 53.154511 -27.779709 1.099e-18 8.361e-19 4.739e-19 3.062e-19 2.433e-19 2.318e-19 2.065e-19 1.809e-19 3.657e-20 2.230e-20 9.937e-21 1.105e-21 1.180e-20 2.292e-20 1.046e-20 1.064e-20 1.004e-20 6.003e-21 8.851e-21 4.088e-21 1.261e-21 7.661e-22 3.955e-21 2.144e-21
62257 GOODS-S 53.154572 -27.828052 5.955e-19 5.358e-19 3.140e-19 2.803e-19 2.937e-19 3.326e-19 3.237e-19 3.078e-19 1.273e-19 8.934e-20 4.296e-20 1.657e-20 1.169e-20 2.364e-20 1.030e-20 1.015e-20 1.010e-20 6.882e-21 1.097e-20 4.536e-21 1.148e-21 1.029e-21 4.707e-21 2.922e-21
74912 GOODS-S 53.154592 -27.801099 6.326e-19 5.024e-19 6.638e-19 5.521e-19 5.085e-19 3.015e-19 2.342e-19 2.123e-19 1.963e-20 8.219e-21 3.120e-21 -9.900e+01 1.340e-20 3.392e-20 1.536e-20 1.587e-20 1.510e-20 8.812e-21 1.299e-20 5.862e-21 1.031e-21 8.132e-22 4.029e-21 1.992e-21
78491 GOODS-S 53.154627 -27.793241 3.097e-18 2.497e-18 2.344e-18 1.662e-18 1.261e-18 7.361e-19 5.900e-19 5.032e-19 6.426e-20 3.052e-20 1.231e-20 6.982e-21 1.541e-20 2.841e-20 1.222e-20 1.184e-20 1.158e-20 7.714e-21 1.137e-20 7.336e-21 2.213e-21 1.464e-21 4.165e-21 2.100e-21
21647 GOODS-S 53.154657 -27.903758 9.817e-19 6.910e-19 5.139e-19 5.513e-19 4.982e-19 3.343e-19 2.889e-19 2.356e-19 4.482e-20 1.891e-20 9.183e-21 -9.900e+01 1.188e-20 1.958e-20 8.821e-21 8.472e-21 8.493e-21 1.010e-20 8.976e-21 5.911e-21 1.692e-21 9.972e-22 2.913e-21 1.409e-21
13272 GOODS-S 53.154672 -27.924047 2.223e-20 5.242e-20 6.591e-20 8.504e-20 8.905e-20 6.362e-20 4.979e-20 4.181e-20 5.113e-21 1.030e-21 6.769e-21 1.036e-20 1.238e-20 1.143e-20 5.696e-21 5.303e-21 5.190e-21 6.692e-21 5.945e-21 2.806e-21 2.484e-21 1.286e-21 3.145e-21 1.807e-21
21749 GOODS-S 53.154743 -27.904276 4.599e-19 3.703e-19 1.929e-19 1.056e-19 8.865e-20 7.747e-20 8.606e-20 6.240e-20 1.160e-20 7.699e-21 7.459e-21 -9.900e+01 1.181e-20 1.758e-20 7.884e-21 7.590e-21 7.575e-21 8.909e-21 8.193e-21 5.332e-21 1.525e-21 9.038e-22 2.769e-21 1.298e-21
115379 GOODS-S 53.154781 -27.724273 2.233e-19 2.236e-19 1.391e-19 1.406e-19 1.269e-19 7.818e-20 5.596e-20 5.003e-20 1.306e-20 6.085e-21 1.884e-21 -9.900e+01 1.157e-20 1.763e-20 7.853e-21 7.612e-21 7.404e-21 5.260e-21 8.383e-21 3.289e-21 2.084e-21 9.340e-22 2.856e-21 1.315e-21
34068 GOODS-S 53.154845 -27.879203 3.508e-20 1.301e-19 1.275e-19 1.135e-19 8.327e-20 5.164e-20 4.685e-20 4.719e-20 7.650e-21 6.350e-21 8.056e-21 3.438e-21 1.123e-20 1.832e-20 6.257e-21 5.995e-21 5.892e-21 5.461e-21 7.672e-21 3.452e-21 1.613e-21 9.151e-22 2.656e-21 1.455e-21
24287 GOODS-S 53.154855 -27.898582 1.957e-19 1.875e-19 1.316e-19 7.546e-20 6.052e-20 5.062e-20 4.316e-20 5.083e-20 2.429e-21 2.506e-21 1.975e-21 -9.900e+01 1.119e-20 1.402e-20 6.310e-21 6.013e-21 6.004e-21 6.388e-21 9.868e-21 3.139e-21 1.062e-21 6.128e-22 1.588e-21 8.246e-22
12723 GOODS-S 53.154859 -27.923691 5.181e-19 3.647e-19 1.502e-19 1.204e-19 1.091e-19 6.956e-20 6.712e-20 4.047e-20 1.201e-20 3.868e-21 7.670e-21 -9.900e+01 1.404e-20 1.665e-20 8.380e-21 7.794e-21 7.651e-21 9.860e-21 8.648e-21 6.688e-21 3.095e-21 1.620e-21 4.004e-21 2.317e-21
33606 GOODS-S 53.154880 -27.879721 5.487e-19 3.815e-19 1.893e-19 1.579e-19 2.038e-19 1.971e-19 1.660e-19 1.548e-19 3.408e-20 2.062e-20 8.385e-21 2.485e-21 1.252e-20 2.646e-20 8.861e-21 8.588e-21 8.402e-21 7.846e-21 1.110e-20 5.042e-21 1.540e-21 8.743e-22 2.626e-21 1.431e-21
43532 GOODS-S 53.154896 -27.857764 1.734e-18 8.117e-19 1.177e-18 1.815e-18 2.445e-18 3.275e-18 3.377e-18 3.398e-18 1.600e-18 8.625e-19 3.866e-19 1.731e-19 1.885e-20 4.494e-20 2.039e-20 1.975e-20 1.949e-20 1.555e-20 2.245e-20 1.115e-20 2.734e-21 1.814e-21 3.248e-21 1.645e-21
71484 GOODS-S 53.154939 -27.809389 9.774e-19 9.904e-19 6.772e-19 5.955e-19 5.727e-19 6.116e-19 5.682e-19 5.091e-19 2.427e-19 1.757e-19 1.099e-19 4.253e-20 1.264e-20 2.675e-20 1.210e-20 1.266e-20 1.178e-20 8.102e-21 1.208e-20 5.085e-21 1.335e-21 9.025e-22 4.225e-21 1.933e-21
90546 GOODS-S 53.154974 -27.768908 2.741e-19 3.463e-19 1.203e-18 3.026e-18 5.945e-18 8.029e-18 7.810e-18 7.531e-18 3.330e-18 1.601e-18 6.126e-19 2.209e-19 1.679e-20 2.895e-20 1.245e-20 1.212e-20 1.180e-20 7.860e-21 1.159e-20 1.364e-20 3.621e-21 1.601e-21 5.564e-21 3.348e-21
47448 GOODS-S 53.154986 -27.853057 1.176e-19 6.605e-20 5.670e-20 8.008e-20 7.035e-20 4.649e-20 3.060e-20 3.020e-20 8.935e-22 -9.900e+01 1.193e-20 -9.900e+01 1.003e-20 1.600e-20 6.491e-21 6.291e-21 6.185e-21 4.574e-21 7.939e-21 2.617e-21 1.419e-21 1.002e-21 9.214e-21 9.768e-21
72908 GOODS-S 53.154998 -27.807188 3.182e-19 3.059e-19 1.260e-19 8.019e-20 5.095e-20 4.436e-20 3.891e-20 1.644e-20 2.178e-21 7.153e-22 -9.900e+01 -9.900e+01 8.389e-21 1.530e-20 6.868e-21 7.013e-21 6.659e-21 4.583e-21 7.353e-21 2.529e-21 7.578e-22 4.817e-22 2.439e-21 1.109e-21
12010 GOODS-S 53.155001 -27.924532 4.224e-19 4.499e-19 4.489e-19 2.966e-19 2.628e-19 2.083e-19 2.124e-19 1.903e-19 6.643e-20 4.649e-20 3.830e-20 1.969e-20 1.381e-20 1.597e-20 7.967e-21 7.451e-21 7.318e-21 9.147e-21 7.991e-21 5.146e-21 2.574e-21 1.352e-21 3.393e-21 1.948e-21
80058 GOODS-S 53.155012 -27.790443 5.872e-19 5.377e-19 2.681e-19 2.095e-19 1.382e-19 1.276e-19 1.202e-19 1.073e-19 4.104e-21 2.946e-21 -9.900e+01 -9.900e+01 1.604e-20 2.513e-20 1.093e-20 1.135e-20 1.044e-20 6.823e-21 1.006e-20 4.489e-21 2.465e-21 1.449e-21 4.673e-21 2.226e-21
33283 GOODS-S 53.155035 -27.880858 4.378e-19 3.713e-19 3.038e-19 2.698e-19 1.897e-19 1.172e-19 9.806e-20 7.988e-20 7.896e-21 3.309e-21 2.126e-21 3.153e-21 9.802e-21 1.356e-20 5.829e-21 5.649e-21 5.527e-21 5.276e-21 7.646e-21 2.676e-21 1.372e-21 7.982e-22 2.609e-21 1.348e-21
63112 GOODS-S 53.155074 -27.826485 6.301e-19 6.521e-19 4.998e-19 3.113e-19 2.704e-19 2.394e-19 2.410e-19 2.378e-19 5.418e-20 3.601e-20 2.060e-20 6.702e-21 1.232e-20 2.684e-20 1.166e-20 1.152e-20 1.148e-20 7.703e-21 9.905e-21 4.827e-21 1.220e-21 1.133e-21 4.678e-21 2.821e-21
33207 GOODS-S 53.155089 -27.876726 8.144e-18 5.814e-18 9.837e-18 1.053e-17 1.044e-17 8.740e-18 8.117e-18 7.487e-18 1.001e-18 5.943e-19 2.540e-19 3.481e-19 2.210e-20 5.909e-20 3.311e-20 3.101e-20 3.075e-20 1.802e-20 2.401e-20 1.242e-20 2.014e-21 1.220e-21 3.140e-21 1.811e-21
72569 GOODS-S 53.155115 -27.808180 1.109e-19 5.299e-20 1.068e-19 9.913e-20 7.955e-20 6.302e-20 5.677e-20 4.245e-20 8.730e-21 4.769e-21 9.367e-22 -9.900e+01 1.167e-20 2.357e-20 1.060e-20 1.100e-20 1.034e-20 6.811e-21 1.040e-20 4.486e-21 1.373e-21 8.940e-22 4.313e-21 1.952e-21
108251 GOODS-S 53.155166 -27.740748 1.268e-19 1.029e-19 5.470e-20 5.799e-20 5.326e-20 3.365e-20 2.831e-20 2.416e-20 1.292e-20 6.848e-21 8.116e-21 1.677e-21 1.057e-20 1.266e-20 5.763e-21 5.639e-21 5.544e-21 5.078e-21 5.922e-21 2.256e-21 5.347e-21 2.755e-21 6.981e-21 3.729e-21
114651 GOODS-S 53.155168 -27.725326 4.224e-19 4.718e-19 2.456e-19 1.696e-19 1.478e-19 1.255e-19 9.587e-20 8.272e-20 5.524e-21 7.425e-21 5.039e-21 3.057e-21 2.618e-20 4.006e-20 1.791e-20 1.742e-20 1.691e-20 1.183e-20 1.841e-20 6.792e-21 2.753e-21 1.236e-21 3.844e-21 1.848e-21
36439 GOODS-S 53.155188 -27.873849 4.577e-19 4.946e-19 4.764e-19 3.431e-19 2.699e-19 1.700e-19 1.531e-19 1.437e-19 3.429e-20 2.779e-20 1.905e-20 8.696e-21 1.325e-20 2.664e-20 9.693e-21 9.195e-21 9.033e-21 7.807e-21 1.059e-20 5.742e-21 1.775e-21 1.303e-21 2.721e-21 1.517e-21
109971 GOODS-S 53.155229 -27.736337 2.780e-19 2.234e-19 1.109e-19 6.632e-20 4.731e-20 4.973e-20 4.786e-20 4.188e-20 1.958e-20 8.082e-21 1.490e-20 -9.900e+01 1.269e-20 1.756e-20 7.806e-21 7.594e-21 7.418e-21 6.271e-21 8.251e-21 3.572e-21 3.977e-21 1.914e-21 4.262e-21 2.191e-21
15391 GOODS-S 53.155234 -27.919130 3.218e-19 2.044e-19 9.539e-20 1.068e-19 1.187e-19 7.284e-20 8.059e-20 5.162e-20 1.217e-20 5.166e-21 3.351e-21 1.497e-21 1.444e-20 1.908e-20 9.526e-21 8.985e-21 8.718e-21 1.239e-20 9.401e-21 8.346e-21 1.886e-21 1.091e-21 3.105e-21 1.706e-21
72302 GOODS-S 53.155234 -27.808765 8.367e-19 5.829e-19 2.894e-19 2.038e-19 1.987e-19 9.949e-20 9.614e-20 8.263e-20 1.066e-20 3.818e-21 4.116e-21 -9.900e+01 1.091e-20 1.991e-20 8.998e-21 9.179e-21 8.701e-21 5.817e-21 8.818e-21 3.463e-21 1.333e-21 8.813e-22 4.158e-21 1.892e-21
90359 GOODS-S 53.155244 -27.769531 3.179e-18 2.644e-18 2.092e-18 2.359e-18 2.019e-18 1.498e-18 1.239e-18 1.122e-18 3.455e-19 1.480e-19 6.219e-20 2.469e-20 1.490e-20 3.266e-20 1.476e-20 1.501e-20 1.415e-20 8.388e-21 1.237e-20 6.601e-21 3.221e-21 1.435e-21 4.949e-21 2.950e-21
118028 GOODS-S 53.155264 -27.719291 6.460e-19 5.854e-19 2.776e-19 1.389e-19 9.732e-20 5.387e-20 4.540e-20 3.834e-20 9.996e-21 6.405e-21 3.777e-21 1.982e-21 9.499e-21 1.601e-20 5.988e-21 5.801e-21 5.729e-21 3.646e-21 6.433e-21 2.319e-21 2.670e-21 1.416e-21 3.431e-21 1.519e-21
58346 GOODS-S 53.155288 -27.835746 4.731e-19 2.025e-19 2.234e-19 3.059e-19 4.466e-19 5.128e-19 5.272e-19 5.397e-19 2.734e-19 1.612e-19 7.319e-20 3.563e-20 1.411e-20 2.358e-20 1.036e-20 1.017e-20 1.017e-20 7.287e-21 1.136e-20 5.022e-21 1.870e-21 1.401e-21 6.330e-21 4.155e-21
27712 GOODS-S 53.155307 -27.891519 6.965e-21 7.659e-20 1.787e-19 1.442e-19 1.061e-19 5.686e-20 2.961e-20 3.173e-20 1.308e-21 2.112e-21 -9.900e+01 1.682e-22 1.020e-20 1.498e-20 7.019e-21 6.728e-21 6.603e-21 7.939e-21 7.554e-21 4.146e-21 1.601e-21 1.026e-21 2.839e-21 1.465e-21
110247 GOODS-S 53.155341 -27.735071 1.572e-19 4.521e-20 9.060e-20 9.334e-20 1.255e-19 9.991e-20 8.922e-20 8.468e-20 2.567e-20 6.185e-21 1.600e-21 -9.900e+01 1.542e-20 2.296e-20 1.018e-20 9.792e-21 9.557e-21 8.487e-21 1.057e-20 5.756e-21 3.388e-21 1.698e-21 3.791e-21 1.872e-21
39574 GOODS-S 53.155346 -27.868050 1.201e-19 1.170e-19 1.069e-19 1.796e-19 1.654e-19 1.178e-19 9.656e-20 8.892e-20 2.050e-20 1.079e-20 -9.900e+01 4.484e-21 1.111e-20 1.944e-20 8.692e-21 8.406e-21 8.356e-21 8.065e-21 9.718e-21 4.590e-21 2.129e-21 1.687e-21 3.060e-21 1.407e-21
